,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist
2914,0.222,0.478,8,-10.759,1,0.0381,0.83,0.887,0.154,0.0756,148.689,audio_features,1C3RIRKQZhSk5d2iioIhkg,spotify:track:1C3RIRKQZhSk5d2iioIhkg,https://api.spotify.com/v1/tracks/1C3RIRKQZhSk5d2iioIhkg,https://api.spotify.com/v1/audio-analysis/1C3RIRKQZhSk5d2iioIhkg,441000,5,"The Planets, Op. 32: 1. Mars, the Bringer of War",Gustav Holst
2915,0.489,0.701,7,-10.53,1,0.0348,0.852,0.78,0.108,0.739,155.269,audio_features,4DK3JpX2NkEMhCnltUEvUg,spotify:track:4DK3JpX2NkEMhCnltUEvUg,https://api.spotify.com/v1/tracks/4DK3JpX2NkEMhCnltUEvUg,https://api.spotify.com/v1/audio-analysis/4DK3JpX2NkEMhCnltUEvUg,184800,4,Classical Gas,Mason Williams
2917,0.22,0.169,7,-20.788,1,0.0448,0.958,0.894,0.35,0.0637,82.685,audio_features,72FQWSM9tMe43X2UiZBFkj,spotify:track:72FQWSM9tMe43X2UiZBFkj,https://api.spotify.com/v1/tracks/72FQWSM9tMe43X2UiZBFkj,https://api.spotify.com/v1/audio-analysis/72FQWSM9tMe43X2UiZBFkj,99893,3,"Variation on a Theme by Erik Satie (1st Movement - Adapted from ""Trois Gymnopedies"")","Blood, Sweat & Tears"
2918,0.257,0.0906,8,-25.381,1,0.07,0.932,0.985,0.0786,0.0451,67.46,audio_features,1vgSaC0BPlL6LEm4Xsx59J,spotify:track:1vgSaC0BPlL6LEm4Xsx59J,https://api.spotify.com/v1/tracks/1vgSaC0BPlL6LEm4Xsx59J,https://api.spotify.com/v1/audio-analysis/1vgSaC0BPlL6LEm4Xsx59J,266200,3,An Ending (Ascent) - Remastered 2005,Brian Eno
2922,0.65,0.309,9,-13.091,0,0.0334,0.366,0.00191,0.0798,0.47,131.345,audio_features,670H2lvo9lmweNCieYCOrx,spotify:track:670H2lvo9lmweNCieYCOrx,https://api.spotify.com/v1/tracks/670H2lvo9lmweNCieYCOrx,https://api.spotify.com/v1/audio-analysis/670H2lvo9lmweNCieYCOrx,196200,4,The Road Song,Canned Heat
2923,0.478,0.587,9,-14.02,0,0.0423,0.255,0.00021,0.585,0.677,131.684,audio_features,5iagU6Cu2OWCahju7T4iDL,spotify:track:5iagU6Cu2OWCahju7T4iDL,https://api.spotify.com/v1/tracks/5iagU6Cu2OWCahju7T4iDL,https://api.spotify.com/v1/audio-analysis/5iagU6Cu2OWCahju7T4iDL,173640,4,Those Were The Days,Cream
2925,0.354,0.566,7,-13.788,0,0.048,0.0118,0.00706,0.0897,0.366,133.989,audio_features,7AAR1uYiqJ3z7aDi8KboqK,spotify:track:7AAR1uYiqJ3z7aDi8KboqK,https://api.spotify.com/v1/tracks/7AAR1uYiqJ3z7aDi8KboqK,https://api.spotify.com/v1/audio-analysis/7AAR1uYiqJ3z7aDi8KboqK,163173,4,N.S.U.,Cream
2926,0.573,0.182,9,-17.928,1,0.0332,0.774,0.154,0.157,0.317,137.714,audio_features,4pkuaNauckc35kkEBxCsLg,spotify:track:4pkuaNauckc35kkEBxCsLg,https://api.spotify.com/v1/tracks/4pkuaNauckc35kkEBxCsLg,https://api.spotify.com/v1/audio-analysis/4pkuaNauckc35kkEBxCsLg,171960,4,Give Me Strength,Eric Clapton
2927,0.344,0.57,7,-12.621,1,0.0447,0.0236,0.0333,0.0666,0.746,177.491,audio_features,7vDUPI7uKMuycuEp3cmmnM,spotify:track:7vDUPI7uKMuycuEp3cmmnM,https://api.spotify.com/v1/tracks/7vDUPI7uKMuycuEp3cmmnM,https://api.spotify.com/v1/audio-analysis/7vDUPI7uKMuycuEp3cmmnM,195293,4,The Stealer,Free
2928,0.629,0.0192,4,-19.952,1,0.0833,0.989,4.3e-05,0.106,0.335,169.254,audio_features,61K6lqGyrl2Aerk0LjAZem,spotify:track:61K6lqGyrl2Aerk0LjAZem,https://api.spotify.com/v1/tracks/61K6lqGyrl2Aerk0LjAZem,https://api.spotify.com/v1/audio-analysis/61K6lqGyrl2Aerk0LjAZem,188160,4,Rollin' Stone,Muddy Waters
2933,0.452,0.664,5,-4.962,1,0.0362,0.0107,0.000799,0.108,0.304,130.507,audio_features,0PyGmZCJ65xZBhXqCGYWlC,spotify:track:0PyGmZCJ65xZBhXqCGYWlC,https://api.spotify.com/v1/tracks/0PyGmZCJ65xZBhXqCGYWlC,https://api.spotify.com/v1/audio-analysis/0PyGmZCJ65xZBhXqCGYWlC,442669,3,Sweet Sounds Of Heaven (feat. Lady Gaga),The Rolling Stones
2934,0.595,0.768,0,-6.762,1,0.0252,0.054,7.48e-06,0.105,0.445,90.294,audio_features,7iuVLYR8rlkciAlDSRXVUJ,spotify:track:7iuVLYR8rlkciAlDSRXVUJ,https://api.spotify.com/v1/tracks/7iuVLYR8rlkciAlDSRXVUJ,https://api.spotify.com/v1/audio-analysis/7iuVLYR8rlkciAlDSRXVUJ,176872,4,Tell Me Straight,The Rolling Stones
2935,0.58,0.247,11,-7.555,0,0.0372,0.936,0.291,0.1,0.543,92.672,audio_features,5oTp80OOMckeuOdxxB3fP9,spotify:track:5oTp80OOMckeuOdxxB3fP9,https://api.spotify.com/v1/tracks/5oTp80OOMckeuOdxxB3fP9,https://api.spotify.com/v1/audio-analysis/5oTp80OOMckeuOdxxB3fP9,161999,4,Rolling Stone Blues,The Rolling Stones
2937,0.283,0.487,4,-7.979,0,0.0397,0.329,0.0101,0.205,0.0739,109.685,audio_features,73XSeP4sfxvHBl7eNsOHtj,spotify:track:73XSeP4sfxvHBl7eNsOHtj,https://api.spotify.com/v1/tracks/73XSeP4sfxvHBl7eNsOHtj,https://api.spotify.com/v1/audio-analysis/73XSeP4sfxvHBl7eNsOHtj,428560,4,Inside Job,Pearl Jam
2940,0.407,0.384,9,-12.192,1,0.0308,0.00482,0.647,0.107,0.598,138.694,audio_features,7artUEo6p0REDqp6ucoSTb,spotify:track:7artUEo6p0REDqp6ucoSTb,https://api.spotify.com/v1/tracks/7artUEo6p0REDqp6ucoSTb,https://api.spotify.com/v1/audio-analysis/7artUEo6p0REDqp6ucoSTb,259173,4,Let the Sky Fall - Stereo Quad Mix,Ten Years After
2941,0.454,0.882,9,-5.707,1,0.0677,0.0157,0.0,0.34,0.63,112.403,audio_features,4qswHinPiD4NdlHYa1TmSn,spotify:track:4qswHinPiD4NdlHYa1TmSn,https://api.spotify.com/v1/tracks/4qswHinPiD4NdlHYa1TmSn,https://api.spotify.com/v1/audio-analysis/4qswHinPiD4NdlHYa1TmSn,266960,4,Teaser,Tommy Bolin
2942,0.267,0.449,4,-9.668,0,0.0289,0.00727,0.508,0.274,0.416,83.937,audio_features,0ONhhx5JVua5y5wshd5l46,spotify:track:0ONhhx5JVua5y5wshd5l46,https://api.spotify.com/v1/tracks/0ONhhx5JVua5y5wshd5l46,https://api.spotify.com/v1/audio-analysis/0ONhhx5JVua5y5wshd5l46,285931,4,As the Sun Still Burns Away - 2017 Remaster,Ten Years After
2944,0.577,0.535,2,-13.232,1,0.0307,0.0171,0.0229,0.262,0.497,101.291,audio_features,0xSvfXYyDqQ3sncpGveHbg,spotify:track:0xSvfXYyDqQ3sncpGveHbg,https://api.spotify.com/v1/tracks/0xSvfXYyDqQ3sncpGveHbg,https://api.spotify.com/v1/audio-analysis/0xSvfXYyDqQ3sncpGveHbg,210156,4,Rattlesnake Shake - 2013 Remaster,Fleetwood Mac
2946,0.519,0.484,11,-11.756,0,0.0424,0.315,8.02e-05,0.0593,0.562,203.872,audio_features,6vIgdULJnKaKbrgpxEvqwC,spotify:track:6vIgdULJnKaKbrgpxEvqwC,https://api.spotify.com/v1/tracks/6vIgdULJnKaKbrgpxEvqwC,https://api.spotify.com/v1/audio-analysis/6vIgdULJnKaKbrgpxEvqwC,308800,4,Here Comes A Man,Traffic
2949,0.485,0.965,7,-2.449,0,0.112,0.00298,0.0,0.359,0.554,136.129,audio_features,4yOAYf9yYNT5Pq3iuuJcUa,spotify:track:4yOAYf9yYNT5Pq3iuuJcUa,https://api.spotify.com/v1/tracks/4yOAYf9yYNT5Pq3iuuJcUa,https://api.spotify.com/v1/audio-analysis/4yOAYf9yYNT5Pq3iuuJcUa,238150,4,Whole Wide World,The Rolling Stones
2950,0.427,0.684,7,-5.282,1,0.0348,0.141,0.0,0.142,0.395,120.164,audio_features,6ZPz7V1JLOcqPjMnJnwyJT,spotify:track:6ZPz7V1JLOcqPjMnJnwyJT,https://api.spotify.com/v1/tracks/6ZPz7V1JLOcqPjMnJnwyJT,https://api.spotify.com/v1/audio-analysis/6ZPz7V1JLOcqPjMnJnwyJT,278136,1,Dreamy Skies,The Rolling Stones
2951,0.64,0.982,11,-3.368,0,0.0517,0.000368,2.1e-06,0.0767,0.769,123.016,audio_features,0Ag6LNrSfJVKRhGzD7ArDq,spotify:track:0Ag6LNrSfJVKRhGzD7ArDq,https://api.spotify.com/v1/tracks/0Ag6LNrSfJVKRhGzD7ArDq,https://api.spotify.com/v1/audio-analysis/0Ag6LNrSfJVKRhGzD7ArDq,243687,4,Mess It Up,The Rolling Stones
2956,0.37,0.918,9,-10.685,1,0.187,0.0134,0.0434,0.607,0.362,152.785,audio_features,6xxR2WCzYgE9ri0PXX5pV3,spotify:track:6xxR2WCzYgE9ri0PXX5pV3,https://api.spotify.com/v1/tracks/6xxR2WCzYgE9ri0PXX5pV3,https://api.spotify.com/v1/audio-analysis/6xxR2WCzYgE9ri0PXX5pV3,347360,4,Combination of the Two,Big Brother & The Holding Company
2974,0.355,0.0746,9,-18.142,0,0.0414,0.772,0.00717,0.126,0.186,67.574,audio_features,7qNzCP7Md7QpNUpJy2Mypz,spotify:track:7qNzCP7Md7QpNUpJy2Mypz,https://api.spotify.com/v1/tracks/7qNzCP7Md7QpNUpJy2Mypz,https://api.spotify.com/v1/audio-analysis/7qNzCP7Md7QpNUpJy2Mypz,291948,3,Closing My Eyes - 2013 Remaster,Fleetwood Mac
2978,0.455,0.941,7,-3.39,1,0.0824,0.00281,0.0,0.0729,0.609,155.523,audio_features,0bL5tco8cV95q5FNFzxzUS,spotify:track:0bL5tco8cV95q5FNFzxzUS,https://api.spotify.com/v1/tracks/0bL5tco8cV95q5FNFzxzUS,https://api.spotify.com/v1/audio-analysis/0bL5tco8cV95q5FNFzxzUS,250723,4,Get Close,The Rolling Stones
2984,0.466,0.791,7,-4.208,1,0.0274,0.00562,2.64e-05,0.193,0.329,81.317,audio_features,32rT4NEzA9SH57FdFBkajG,spotify:track:32rT4NEzA9SH57FdFBkajG,https://api.spotify.com/v1/tracks/32rT4NEzA9SH57FdFBkajG,https://api.spotify.com/v1/audio-analysis/32rT4NEzA9SH57FdFBkajG,243001,4,Depending On You,The Rolling Stones
3007,0.454,0.47,7,-18.456,1,0.0857,0.764,0.00199,0.0991,0.8,162.622,audio_features,45zpsQ9p98BcwoQ1nYgo4x,spotify:track:45zpsQ9p98BcwoQ1nYgo4x,https://api.spotify.com/v1/tracks/45zpsQ9p98BcwoQ1nYgo4x,https://api.spotify.com/v1/audio-analysis/45zpsQ9p98BcwoQ1nYgo4x,215773,4,The Carrier,Brian Eno
3009,0.473,0.67,8,-7.756,1,0.0353,0.446,3.15e-06,0.0957,0.808,152.484,audio_features,1dZHIbmuBDAwXfQOM4dyM3,spotify:track:1dZHIbmuBDAwXfQOM4dyM3,https://api.spotify.com/v1/tracks/1dZHIbmuBDAwXfQOM4dyM3,https://api.spotify.com/v1/audio-analysis/1dZHIbmuBDAwXfQOM4dyM3,625293,4,The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,Lee Morgan
3015,0.443,0.462,2,-9.74,1,0.0351,0.203,1.22e-06,0.142,0.447,177.096,audio_features,5DZPlkknHAi3JxcpMFlJ69,spotify:track:5DZPlkknHAi3JxcpMFlJ69,https://api.spotify.com/v1/tracks/5DZPlkknHAi3JxcpMFlJ69,https://api.spotify.com/v1/audio-analysis/5DZPlkknHAi3JxcpMFlJ69,129933,3,Factory Girl - 50th Anniversary Edition,The Rolling Stones
3017,0.69,0.759,1,-9.838,1,0.0331,0.0191,0.00249,0.0525,0.894,107.624,audio_features,1zceHTaJNn9uZ5zjNLDFOV,spotify:track:1zceHTaJNn9uZ5zjNLDFOV,https://api.spotify.com/v1/tracks/1zceHTaJNn9uZ5zjNLDFOV,https://api.spotify.com/v1/audio-analysis/1zceHTaJNn9uZ5zjNLDFOV,327280,4,Love Supreme,Dissidenten
3021,0.337,0.919,5,-3.94,1,0.0431,0.183,0.186,0.286,0.525,114.748,audio_features,7faybsF8gIVvWtAp9hUcI2,spotify:track:7faybsF8gIVvWtAp9hUcI2,https://api.spotify.com/v1/tracks/7faybsF8gIVvWtAp9hUcI2,https://api.spotify.com/v1/audio-analysis/7faybsF8gIVvWtAp9hUcI2,228840,4,Soul Survivor,The Rolling Stones
3024,0.72,0.859,7,-3.696,1,0.0378,0.0684,0.000773,0.553,0.898,113.065,audio_features,15WNg9K2szEBoaf2OcLNKg,spotify:track:15WNg9K2szEBoaf2OcLNKg,https://api.spotify.com/v1/tracks/15WNg9K2szEBoaf2OcLNKg,https://api.spotify.com/v1/audio-analysis/15WNg9K2szEBoaf2OcLNKg,273960,4,Sweet Neo Con - Remastered,The Rolling Stones
3025,0.501,0.956,4,-3.432,1,0.0571,0.0225,0.000213,0.49,0.759,140.469,audio_features,12SAoNvmAJCCO59gLcTI2x,spotify:track:12SAoNvmAJCCO59gLcTI2x,https://api.spotify.com/v1/tracks/12SAoNvmAJCCO59gLcTI2x,https://api.spotify.com/v1/audio-analysis/12SAoNvmAJCCO59gLcTI2x,255133,4,Let Me Down Slow - Remastered,The Rolling Stones
3038,0.309,0.0323,6,-20.888,1,0.0403,0.37,0.0133,0.284,0.0398,66.548,audio_features,2JesYAm6v1b99xWXe32RRj,spotify:track:2JesYAm6v1b99xWXe32RRj,https://api.spotify.com/v1/tracks/2JesYAm6v1b99xWXe32RRj,https://api.spotify.com/v1/audio-analysis/2JesYAm6v1b99xWXe32RRj,93160,3,Flavia Theme,Irmin Schmidt
3064,0.547,0.798,5,-4.706,1,0.206,0.532,4.15e-06,0.365,0.667,72.943,audio_features,4uTFj0nynQCYLQ8BT329vf,spotify:track:4uTFj0nynQCYLQ8BT329vf,https://api.spotify.com/v1/tracks/4uTFj0nynQCYLQ8BT329vf,https://api.spotify.com/v1/audio-analysis/4uTFj0nynQCYLQ8BT329vf,111560,4,I Want To Be Loved - Mono Version,The Rolling Stones
3078,0.25,0.00904,5,-31.617,1,0.041,0.995,0.922,0.0779,0.083,62.541,audio_features,086sjLPEqdKBgTxbTeCLCv,spotify:track:086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/tracks/086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/audio-analysis/086sjLPEqdKBgTxbTeCLCv,233400,4,"Rêverie, L. 68",Claude Debussy
3079,0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832,audio_features,5u5aVJKjSMJr4zesMPz7bL,spotify:track:5u5aVJKjSMJr4zesMPz7bL,https://api.spotify.com/v1/tracks/5u5aVJKjSMJr4zesMPz7bL,https://api.spotify.com/v1/audio-analysis/5u5aVJKjSMJr4zesMPz7bL,268000,4,"Clair de Lune, L. 32",Claude Debussy
3080,0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,audio_features,6N7JzrteJv8lsr1GWYyu0b,spotify:track:6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/tracks/6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/audio-analysis/6N7JzrteJv8lsr1GWYyu0b,279160,5,"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",Claude Debussy
3081,0.329,0.0102,6,-29.214,0,0.0385,0.994,0.918,0.103,0.0684,132.244,audio_features,5Ebm8OIFGeyoK25ZzXuju5,spotify:track:5Ebm8OIFGeyoK25ZzXuju5,https://api.spotify.com/v1/tracks/5Ebm8OIFGeyoK25ZzXuju5,https://api.spotify.com/v1/audio-analysis/5Ebm8OIFGeyoK25ZzXuju5,271213,3,"Debussy: 2 Arabesques, CD 74, L. 66: No. 1, Andantino con moto",Claude Debussy
3082,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,audio_features,2MSgFefjK0T7Iwjvr3OKqV,spotify:track:2MSgFefjK0T7Iwjvr3OKqV,https://api.spotify.com/v1/tracks/2MSgFefjK0T7Iwjvr3OKqV,https://api.spotify.com/v1/audio-analysis/2MSgFefjK0T7Iwjvr3OKqV,259493,4,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",Frédéric Chopin
3086,0.419,0.331,2,-17.297,1,0.0436,0.458,0.756,0.569,0.333,117.629,audio_features,4Kj0uGpMQCf1V0eyFDEzMX,spotify:track:4Kj0uGpMQCf1V0eyFDEzMX,https://api.spotify.com/v1/tracks/4Kj0uGpMQCf1V0eyFDEzMX,https://api.spotify.com/v1/audio-analysis/4Kj0uGpMQCf1V0eyFDEzMX,251093,3,Arjen's Bag,John McLaughlin
3087,0.285,0.778,9,-19.16,1,0.0933,0.516,0.54,0.364,0.452,173.157,audio_features,6yAJgLPKsxAA7X1E4JH5vv,spotify:track:6yAJgLPKsxAA7X1E4JH5vv,https://api.spotify.com/v1/tracks/6yAJgLPKsxAA7X1E4JH5vv,https://api.spotify.com/v1/audio-analysis/6yAJgLPKsxAA7X1E4JH5vv,200933,3,Phenomenon: Compulsion,John McLaughlin
3091,0.385,0.514,0,-16.193,1,0.0334,0.445,0.132,0.213,0.48,91.557,audio_features,0zsutQxcUWj0cBlZquTluS,spotify:track:0zsutQxcUWj0cBlZquTluS,https://api.spotify.com/v1/tracks/0zsutQxcUWj0cBlZquTluS,https://api.spotify.com/v1/audio-analysis/0zsutQxcUWj0cBlZquTluS,232571,4,Extrapolation,John McLaughlin
3093,0.417,0.83,4,-7.206,0,0.0532,0.284,0.0,0.0863,0.943,131.715,audio_features,6HSQ5z5afdLjhphHWfPiEG,spotify:track:6HSQ5z5afdLjhphHWfPiEG,https://api.spotify.com/v1/tracks/6HSQ5z5afdLjhphHWfPiEG,https://api.spotify.com/v1/audio-analysis/6HSQ5z5afdLjhphHWfPiEG,147200,4,My Eyes Have Seen You,The Doors
3101,0.53,0.454,7,-11.19,0,0.028,0.768,0.116,0.113,0.492,135.947,audio_features,2JITVZu8o6ls9k8SoMRy7w,spotify:track:2JITVZu8o6ls9k8SoMRy7w,https://api.spotify.com/v1/tracks/2JITVZu8o6ls9k8SoMRy7w,https://api.spotify.com/v1/audio-analysis/2JITVZu8o6ls9k8SoMRy7w,449773,3,Footprints - Remastered,Wayne Shorter
3102,0.318,0.412,7,-13.492,1,0.03,0.394,0.927,0.135,0.61,145.313,audio_features,5QurFwdIzLTizHdk2vhaP2,spotify:track:5QurFwdIzLTizHdk2vhaP2,https://api.spotify.com/v1/tracks/5QurFwdIzLTizHdk2vhaP2,https://api.spotify.com/v1/audio-analysis/5QurFwdIzLTizHdk2vhaP2,302440,4,Smilin' Jones,Bill Frisell
3143,0.525,0.55,1,-9.432,1,0.0397,0.123,5.83e-05,0.273,0.336,159.608,audio_features,5OdKIhgMxlgw2octxDSRow,spotify:track:5OdKIhgMxlgw2octxDSRow,https://api.spotify.com/v1/tracks/5OdKIhgMxlgw2octxDSRow,https://api.spotify.com/v1/audio-analysis/5OdKIhgMxlgw2octxDSRow,125533,4,Grown Up Wrong,The Rolling Stones
3157,0.229,0.83,4,-7.591,1,0.139,0.343,0.0,0.0712,0.423,216.304,audio_features,4s8wL4SxEmAEd6XO9mi1Pn,spotify:track:4s8wL4SxEmAEd6XO9mi1Pn,https://api.spotify.com/v1/tracks/4s8wL4SxEmAEd6XO9mi1Pn,https://api.spotify.com/v1/audio-analysis/4s8wL4SxEmAEd6XO9mi1Pn,172693,3,Time Is On My Side - Mono Version / Organ Intro,The Rolling Stones
3167,0.567,0.566,7,-9.602,1,0.0492,0.499,0.262,0.554,0.764,98.307,audio_features,0LQuXd8h0Ee8b6jGLdqxw2,spotify:track:0LQuXd8h0Ee8b6jGLdqxw2,https://api.spotify.com/v1/tracks/0LQuXd8h0Ee8b6jGLdqxw2,https://api.spotify.com/v1/audio-analysis/0LQuXd8h0Ee8b6jGLdqxw2,135733,4,Look What You've Done - Mono Version,The Rolling Stones
3176,0.671,0.295,8,-16.67,1,0.0385,0.684,0.755,0.11,0.643,139.38,audio_features,4iKU4J0AjDeDXOCgpuol0C,spotify:track:4iKU4J0AjDeDXOCgpuol0C,https://api.spotify.com/v1/tracks/4iKU4J0AjDeDXOCgpuol0C,https://api.spotify.com/v1/audio-analysis/4iKU4J0AjDeDXOCgpuol0C,345160,4,Angela (Theme From Taxi),Bob James
3177,0.687,0.51,10,-8.501,1,0.076,0.745,0.0,0.117,0.666,122.253,audio_features,5CKHhg31HcYYhwUeeGqvhq,spotify:track:5CKHhg31HcYYhwUeeGqvhq,https://api.spotify.com/v1/tracks/5CKHhg31HcYYhwUeeGqvhq,https://api.spotify.com/v1/audio-analysis/5CKHhg31HcYYhwUeeGqvhq,188613,4,I Wish I Knew How It Would Feel to Be Free,Nina Simone
3179,0.543,0.654,6,-8.987,1,0.084,0.0116,2.74e-06,0.708,0.4,122.081,audio_features,0IJaMFCkiDCtvi3Hr40rsm,spotify:track:0IJaMFCkiDCtvi3Hr40rsm,https://api.spotify.com/v1/tracks/0IJaMFCkiDCtvi3Hr40rsm,https://api.spotify.com/v1/audio-analysis/0IJaMFCkiDCtvi3Hr40rsm,229533,4,Tell Me - Mono,The Rolling Stones
3185,0.611,0.603,2,-11.051,1,0.0295,0.187,7.22e-06,0.169,0.882,76.58,audio_features,0ys2ipemBVADOGYcjE1N1H,spotify:track:0ys2ipemBVADOGYcjE1N1H,https://api.spotify.com/v1/tracks/0ys2ipemBVADOGYcjE1N1H,https://api.spotify.com/v1/audio-analysis/0ys2ipemBVADOGYcjE1N1H,154280,4,Off The Hook - Mono Version,The Rolling Stones
3197,0.564,0.924,2,-3.585,1,0.0345,0.562,0.649,0.403,0.903,106.022,audio_features,1o1pQLvKMNqkeLYWGrlA4d,spotify:track:1o1pQLvKMNqkeLYWGrlA4d,https://api.spotify.com/v1/tracks/1o1pQLvKMNqkeLYWGrlA4d,https://api.spotify.com/v1/audio-analysis/1o1pQLvKMNqkeLYWGrlA4d,292360,4,Dancing With Mr. D,The Rolling Stones
3208,0.218,0.763,2,-8.07,1,0.0571,0.0229,0.771,0.274,0.422,84.087,audio_features,73ZOw1zRRlEbEdGPgBjA01,spotify:track:73ZOw1zRRlEbEdGPgBjA01,https://api.spotify.com/v1/tracks/73ZOw1zRRlEbEdGPgBjA01,https://api.spotify.com/v1/audio-analysis/73ZOw1zRRlEbEdGPgBjA01,404160,3,Third Stone From The Sun,Jimi Hendrix
3210,0.449,0.487,2,-13.794,1,0.0289,0.389,0.868,0.545,0.495,92.343,audio_features,33zGvjukiRoJgW6JWY0FMo,spotify:track:33zGvjukiRoJgW6JWY0FMo,https://api.spotify.com/v1/tracks/33zGvjukiRoJgW6JWY0FMo,https://api.spotify.com/v1/audio-analysis/33zGvjukiRoJgW6JWY0FMo,162160,4,Draft Morning,The Byrds
3214,0.308,0.756,8,-3.355,1,0.0362,0.621,0.821,0.134,0.607,73.575,audio_features,0l5OsU7Ku83xKBSXhxDVRK,spotify:track:0l5OsU7Ku83xKBSXhxDVRK,https://api.spotify.com/v1/tracks/0l5OsU7Ku83xKBSXhxDVRK,https://api.spotify.com/v1/audio-analysis/0l5OsU7Ku83xKBSXhxDVRK,305000,4,Without Money We'd All Be Rich,Dissidenten
3215,0.764,0.874,2,-6.504,1,0.0449,0.0472,0.0332,0.0484,0.929,117.827,audio_features,3YQHvoIACyUPPteFgFTtQv,spotify:track:3YQHvoIACyUPPteFgFTtQv,https://api.spotify.com/v1/tracks/3YQHvoIACyUPPteFgFTtQv,https://api.spotify.com/v1/audio-analysis/3YQHvoIACyUPPteFgFTtQv,293680,4,Bajka's Gnaoui,Dissidenten
3245,0.717,0.625,1,-13.436,0,0.0288,0.273,0.328,0.103,0.889,115.374,audio_features,7ABt7HsGOjSP9iEGYtfzpZ,spotify:track:7ABt7HsGOjSP9iEGYtfzpZ,https://api.spotify.com/v1/tracks/7ABt7HsGOjSP9iEGYtfzpZ,https://api.spotify.com/v1/audio-analysis/7ABt7HsGOjSP9iEGYtfzpZ,266133,4,I Got Lost When I Found You,Ronnie Wood
3246,0.407,0.975,4,-6.181,0,0.0666,0.0454,1.26e-05,0.0837,0.61,175.246,audio_features,7HjipY3Vy2HAN11D2juKHT,spotify:track:7HjipY3Vy2HAN11D2juKHT,https://api.spotify.com/v1/tracks/7HjipY3Vy2HAN11D2juKHT,https://api.spotify.com/v1/audio-analysis/7HjipY3Vy2HAN11D2juKHT,171973,4,Next To You,The Police
3250,0.304,0.927,2,-4.236,1,0.0477,1.42e-05,0.00428,0.106,0.619,165.994,audio_features,1zCtzRratZnh6aKQLguPxm,spotify:track:1zCtzRratZnh6aKQLguPxm,https://api.spotify.com/v1/tracks/1zCtzRratZnh6aKQLguPxm,https://api.spotify.com/v1/audio-analysis/1zCtzRratZnh6aKQLguPxm,278053,4,Cut Me Some Slack,Paul McCartney
3252,0.366,0.662,4,-4.914,1,0.034,0.00261,0.0,0.0594,0.362,148.34,audio_features,2ttacVgK0BVypkUMVWEdlG,spotify:track:2ttacVgK0BVypkUMVWEdlG,https://api.spotify.com/v1/tracks/2ttacVgK0BVypkUMVWEdlG,https://api.spotify.com/v1/audio-analysis/2ttacVgK0BVypkUMVWEdlG,284000,3,Sometimes Salvation,The Black Crowes
3253,0.441,0.56,0,-13.681,1,0.0361,0.25,0.0296,0.151,0.476,166.585,audio_features,50MzABA1g2Ks2KWRA09TOe,spotify:track:50MzABA1g2Ks2KWRA09TOe,https://api.spotify.com/v1/tracks/50MzABA1g2Ks2KWRA09TOe,https://api.spotify.com/v1/audio-analysis/50MzABA1g2Ks2KWRA09TOe,292080,4,Learning To Fly - 2011 Remastered Version,Pink Floyd
3254,0.604,0.344,11,-14.944,0,0.0299,0.313,4.36e-05,0.0815,0.488,156.897,audio_features,3ShEGKdskF0ke7iW2u9gjD,spotify:track:3ShEGKdskF0ke7iW2u9gjD,https://api.spotify.com/v1/tracks/3ShEGKdskF0ke7iW2u9gjD,https://api.spotify.com/v1/audio-analysis/3ShEGKdskF0ke7iW2u9gjD,267333,4,Senza Una Donna,Zucchero
3256,0.61,0.163,5,-15.209,1,0.0298,0.941,0.718,0.105,0.158,109.949,audio_features,3SnUyzBcwg4rSYyjpuGJ3y,spotify:track:3SnUyzBcwg4rSYyjpuGJ3y,https://api.spotify.com/v1/tracks/3SnUyzBcwg4rSYyjpuGJ3y,https://api.spotify.com/v1/audio-analysis/3SnUyzBcwg4rSYyjpuGJ3y,147613,3,"The Desert, Pt. 1",René Aubry
3257,0.442,0.244,0,-15.6,0,0.0357,0.953,0.661,0.173,0.39,85.12,audio_features,73dxqphirdKV2N4EDXatF6,spotify:track:73dxqphirdKV2N4EDXatF6,https://api.spotify.com/v1/tracks/73dxqphirdKV2N4EDXatF6,https://api.spotify.com/v1/audio-analysis/73dxqphirdKV2N4EDXatF6,64000,4,The Deep Dark Wood,René Aubry
