,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0,0.62,0.0547,8,-21.208,1,0.0326,0.91,0.963,0.223,0.376,131.998,audio_features,74nIWc6DKlkBXuTIMvlPoF,spotify:track:74nIWc6DKlkBXuTIMvlPoF,https://api.spotify.com/v1/tracks/74nIWc6DKlkBXuTIMvlPoF,https://api.spotify.com/v1/audio-analysis/74nIWc6DKlkBXuTIMvlPoF,93337,4,The Green Bird,René Aubry,93361,2023-11-18 07:21:00
0,0.171,0.65,7,-11.147,1,0.0483,0.834,0.902,0.0909,0.33,199.614,audio_features,21rDaNuGdMwHm1aCAPFRyD,spotify:track:21rDaNuGdMwHm1aCAPFRyD,https://api.spotify.com/v1/tracks/21rDaNuGdMwHm1aCAPFRyD,https://api.spotify.com/v1/audio-analysis/21rDaNuGdMwHm1aCAPFRyD,108350,3,In the Oceon,René Aubry,108350,2023-11-18 07:23:00
0,0.306,0.0438,9,-28.178,0,0.0375,0.986,0.711,0.0995,0.493,174.693,audio_features,4LW0UqjhkOKlR6VIUQMZhI,spotify:track:4LW0UqjhkOKlR6VIUQMZhI,https://api.spotify.com/v1/tracks/4LW0UqjhkOKlR6VIUQMZhI,https://api.spotify.com/v1/audio-analysis/4LW0UqjhkOKlR6VIUQMZhI,65639,3,Lurglestrop,René Aubry,65639,2023-11-18 07:24:00
0,0.38,0.297,7,-13.807,0,0.0281,0.961,0.941,0.129,0.0432,179.847,audio_features,0TsOENhOWheb6jdJ8EF6Kh,spotify:track:0TsOENhOWheb6jdJ8EF6Kh,https://api.spotify.com/v1/tracks/0TsOENhOWheb6jdJ8EF6Kh,https://api.spotify.com/v1/audio-analysis/0TsOENhOWheb6jdJ8EF6Kh,137000,3,Water Falls,René Aubry,137000,2023-11-18 07:27:00
0,0.512,0.366,11,-13.991,0,0.0302,0.968,0.0386,0.0904,0.238,89.078,audio_features,07vTydreQ7Dhwctc6r4HwW,spotify:track:07vTydreQ7Dhwctc6r4HwW,https://api.spotify.com/v1/tracks/07vTydreQ7Dhwctc6r4HwW,https://api.spotify.com/v1/audio-analysis/07vTydreQ7Dhwctc6r4HwW,38963,4,Ocean Storm,René Aubry,38962,2023-11-18 07:27:00
0,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,audio_features,3yUcJwYu7fXAfqMj9krY6l,spotify:track:3yUcJwYu7fXAfqMj9krY6l,https://api.spotify.com/v1/tracks/3yUcJwYu7fXAfqMj9krY6l,https://api.spotify.com/v1/audio-analysis/3yUcJwYu7fXAfqMj9krY6l,218360,4,Thank You,René Aubry,101328,2023-11-18 07:29:00
0,0.561,0.0554,3,-19.59,1,0.0492,0.978,0.944,0.0998,0.14,103.458,audio_features,2mLHF5BirWXgDPaRRu8zK3,spotify:track:2mLHF5BirWXgDPaRRu8zK3,https://api.spotify.com/v1/tracks/2mLHF5BirWXgDPaRRu8zK3,https://api.spotify.com/v1/audio-analysis/2mLHF5BirWXgDPaRRu8zK3,173120,4,The Lake,René Aubry,173120,2023-11-18 07:33:00
0,0.652,0.0986,6,-18.414,0,0.0568,0.969,0.815,0.124,0.399,79.09,audio_features,6bTDTkHWfOPlZOIt9HvVWP,spotify:track:6bTDTkHWfOPlZOIt9HvVWP,https://api.spotify.com/v1/tracks/6bTDTkHWfOPlZOIt9HvVWP,https://api.spotify.com/v1/audio-analysis/6bTDTkHWfOPlZOIt9HvVWP,71000,4,The Gruffalo's Child,René Aubry,58625,2023-11-18 07:46:00
0,0.473,0.188,0,-18.29,1,0.0461,0.812,0.602,0.106,0.0825,142.319,audio_features,56uuOEIUcILTgKNQD7rhKE,spotify:track:56uuOEIUcILTgKNQD7rhKE,https://api.spotify.com/v1/tracks/56uuOEIUcILTgKNQD7rhKE,https://api.spotify.com/v1/audio-analysis/56uuOEIUcILTgKNQD7rhKE,258547,4,Dahin,Joachim Kühn,18645,2023-11-18 10:48:00
0,0.416,0.0764,10,-21.202,1,0.0604,0.978,0.889,0.0958,0.146,178.66,audio_features,671PNRt6dkGibaoWCSRySg,spotify:track:671PNRt6dkGibaoWCSRySg,https://api.spotify.com/v1/tracks/671PNRt6dkGibaoWCSRySg,https://api.spotify.com/v1/audio-analysis/671PNRt6dkGibaoWCSRySg,464453,4,The Lover Of Beirut,Anouar Brahem,464453,2023-11-19 06:36:00
0,0.191,0.0641,0,-29.622,0,0.0422,0.99,0.841,0.119,0.0872,133.179,audio_features,4CJUL27qGiX5MfHFcFpr38,spotify:track:4CJUL27qGiX5MfHFcFpr38,https://api.spotify.com/v1/tracks/4CJUL27qGiX5MfHFcFpr38,https://api.spotify.com/v1/audio-analysis/4CJUL27qGiX5MfHFcFpr38,165558,3,Because This Must Be,Nils Frahm,165557,2023-11-19 06:38:00
0,0.705,0.352,4,-12.43,0,0.0292,0.892,0.531,0.0762,0.394,100.023,audio_features,455W8OlFWrvEKg4l8JllIr,spotify:track:455W8OlFWrvEKg4l8JllIr,https://api.spotify.com/v1/tracks/455W8OlFWrvEKg4l8JllIr,https://api.spotify.com/v1/audio-analysis/455W8OlFWrvEKg4l8JllIr,345200,4,Salento,René Aubry,345200,2023-11-19 06:44:00
0,0.433,0.564,9,-8.917,0,0.0405,0.713,0.275,0.117,0.855,192.07,audio_features,7MIN37CiVP1lVjqKNmLMWk,spotify:track:7MIN37CiVP1lVjqKNmLMWk,https://api.spotify.com/v1/tracks/7MIN37CiVP1lVjqKNmLMWk,https://api.spotify.com/v1/audio-analysis/7MIN37CiVP1lVjqKNmLMWk,135907,3,La valse d'Amélie,Yann Tiersen,135906,2023-11-19 06:46:00
0,0.386,0.0214,2,-27.996,1,0.0653,0.988,0.915,0.141,0.0946,116.319,audio_features,3w6Q4UYdUbAkwT4Plhh3Tp,spotify:track:3w6Q4UYdUbAkwT4Plhh3Tp,https://api.spotify.com/v1/tracks/3w6Q4UYdUbAkwT4Plhh3Tp,https://api.spotify.com/v1/audio-analysis/3w6Q4UYdUbAkwT4Plhh3Tp,195640,4,Astrakan Café - 1,Anouar Brahem,195640,2023-11-19 06:50:00
0,0.612,0.358,10,-11.944,1,0.0343,0.798,0.889,0.114,0.391,109.968,audio_features,6z1oSXZmkwjAUXQ60eqf9e,spotify:track:6z1oSXZmkwjAUXQ60eqf9e,https://api.spotify.com/v1/tracks/6z1oSXZmkwjAUXQ60eqf9e,https://api.spotify.com/v1/audio-analysis/6z1oSXZmkwjAUXQ60eqf9e,125387,3,"The Desert, Pt. 2",René Aubry,125386,2023-11-19 06:52:00
0,0.466,0.0205,0,-18.097,0,0.062,0.988,0.101,0.097,0.0758,132.77,audio_features,5if9Gp2EOljpMb8MK1NnMW,spotify:track:5if9Gp2EOljpMb8MK1NnMW,https://api.spotify.com/v1/tracks/5if9Gp2EOljpMb8MK1NnMW,https://api.spotify.com/v1/audio-analysis/5if9Gp2EOljpMb8MK1NnMW,254813,3,Dispute,Yann Tiersen,254813,2023-11-19 06:56:00
0,0.669,0.702,4,-10.616,0,0.0582,0.713,0.0408,0.119,0.793,105.232,audio_features,2ZQVJD9I6GCqXmkmMuEoLa,spotify:track:2ZQVJD9I6GCqXmkmMuEoLa,https://api.spotify.com/v1/tracks/2ZQVJD9I6GCqXmkmMuEoLa,https://api.spotify.com/v1/audio-analysis/2ZQVJD9I6GCqXmkmMuEoLa,288693,4,Le vent,René Aubry,129732,2023-11-19 06:59:00
0,0.717,0.27,8,-14.623,0,0.0363,0.859,0.0151,0.111,0.457,97.994,audio_features,0CV1BCWRE3WvgwB2kclSVh,spotify:track:0CV1BCWRE3WvgwB2kclSVh,https://api.spotify.com/v1/tracks/0CV1BCWRE3WvgwB2kclSVh,https://api.spotify.com/v1/audio-analysis/0CV1BCWRE3WvgwB2kclSVh,208147,4,I Feel Good,René Aubry,208147,2023-11-19 07:04:00
0,0.486,0.078,7,-23.24,0,0.0545,0.992,0.929,0.121,0.199,77.076,audio_features,12QGmnEmcpgFajECmRfg6u,spotify:track:12QGmnEmcpgFajECmRfg6u,https://api.spotify.com/v1/tracks/12QGmnEmcpgFajECmRfg6u,https://api.spotify.com/v1/audio-analysis/12QGmnEmcpgFajECmRfg6u,126853,4,Halfaouine,Anouar Brahem,126853,2023-11-19 07:06:00
0,0.515,0.39,9,-9.544,0,0.0275,0.706,0.000684,0.137,0.0718,105.981,audio_features,3f0PZlTzwkqS1CJXvEKrHc,spotify:track:3f0PZlTzwkqS1CJXvEKrHc,https://api.spotify.com/v1/tracks/3f0PZlTzwkqS1CJXvEKrHc,https://api.spotify.com/v1/audio-analysis/3f0PZlTzwkqS1CJXvEKrHc,93400,3,L'autre valse d'Amélie,Yann Tiersen,93400,2023-11-19 07:07:00
0,0.36,0.0592,0,-22.885,0,0.0429,0.985,0.906,0.055,0.131,82.627,audio_features,06KoWveyWUuK1BGVU4a0Es,spotify:track:06KoWveyWUuK1BGVU4a0Es,https://api.spotify.com/v1/tracks/06KoWveyWUuK1BGVU4a0Es,https://api.spotify.com/v1/audio-analysis/06KoWveyWUuK1BGVU4a0Es,481507,4,Le pas du chat noir,Anouar Brahem,481506,2023-11-19 07:16:00
0,0.21,0.0567,7,-22.854,0,0.0427,0.991,0.907,0.0946,0.0393,73.1,audio_features,1O1zGMOJqEzfgTUdNtBhhh,spotify:track:1O1zGMOJqEzfgTUdNtBhhh,https://api.spotify.com/v1/tracks/1O1zGMOJqEzfgTUdNtBhhh,https://api.spotify.com/v1/audio-analysis/1O1zGMOJqEzfgTUdNtBhhh,397000,3,Leila au pays du carrousel,Anouar Brahem,397000,2023-11-19 07:23:00
0,0.457,0.923,11,-4.883,0,0.124,0.12,0.00259,0.314,0.423,98.051,audio_features,2k9fhELJm2UBW7sTWYCNGB,spotify:track:2k9fhELJm2UBW7sTWYCNGB,https://api.spotify.com/v1/tracks/2k9fhELJm2UBW7sTWYCNGB,https://api.spotify.com/v1/audio-analysis/2k9fhELJm2UBW7sTWYCNGB,143520,4,Over Under Sideways Down (Stereo Version) - Remastered,The Yardbirds,2582,2023-11-19 07:27:00
